Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Maryland,US,2022-03-11 04:31:19,39.0639,-76.8021,1005716,14229,,,24.0,16635.28337589816,19064724.0,,1.4148129292961433,84000024.0,USA,315344.5766233079,
Massachusetts,US,2022-03-11 04:31:19,42.2302,-71.5301,1679921,23732,,,25.0,24373.16313101351,41330069.0,,1.4126854774718574,84000025.0,USA,599638.0269983198,
Michigan,US,2022-03-11 04:31:19,43.3266,-84.5361,2369853,35135,,,26.0,23729.71796832577,22964358.0,,1.4825814090578613,84000026.0,USA,229945.7977619986,
Minnesota,US,2022-03-11 04:31:19,45.6945,-93.9002,1421312,12455,,,27.0,25202.211775520103,16003675.0,,0.8763030214337176,84000027.0,USA,283771.61843184097,
Mississippi,US,2022-03-11 04:31:19,32.7416,-89.6787,792289,12247,,,28.0,26621.28139417751,3526589.0,,1.545774332345899,84000028.0,USA,118495.04174690176,
Missouri,US,2022-03-11 04:31:19,38.4561,-92.2884,1407716,19539,,,29.0,22936.578644995916,9701355.0,,1.38799303268557,84000029.0,USA,158068.7382401879,
Montana,US,2022-03-11 04:31:19,46.9219,-110.4544,271590,3221,,,30.0,25411.264079163306,2732649.0,,1.1859788652012224,84000030.0,USA,255679.7576297416,
Nebraska,US,2022-03-11 04:31:19,41.1254,-98.2681,476807,4025,,,31.0,24648.72974057179,5323736.0,,0.8441570698416759,84000031.0,USA,275212.6748855464,
Nevada,US,2022-03-11 04:31:19,38.3135,-117.0554,687506,9894,,,32.0,22320.49285815394,5813902.0,,1.439114713180685,84000032.0,USA,188753.49170626426,
New Hampshire,US,2022-03-11 04:31:19,43.4525,-71.5639,299999,2414,,,33.0,22063.438480677145,,,0.8046693488978297,84000033.0,USA,,
New Jersey,US,2022-03-11 04:31:19,40.2989,-74.521,2178976,33067,,,34.0,24531.96790431189,17671007.0,,1.517547692126944,84000034.0,USA,198948.7615103933,
New Mexico,US,2022-03-11 04:31:19,34.8405,-106.2485,514901,7040,,,35.0,24556.17506243952,6655598.0,,1.3672531224448972,84000035.0,USA,317412.5310170739,
New York,US,2022-03-11 04:31:19,42.1657,-74.9481,4942548,67619,,,36.0,25406.906221436784,101881895.0,,1.368100016428773,84000036.0,USA,523718.485268584,
North Carolina,US,2022-03-11 04:31:19,35.6301,-79.8064,2606754,22892,,,37.0,24854.434804297907,22409490.0,,0.8781802962611739,84000037.0,USA,213666.1948931759,
North Dakota,US,2022-03-11 04:31:19,47.5289,-99.78399999999999,239091,2223,,,38.0,31367.92019546966,2261351.0,,0.9299582083558189,84000038.0,USA,296741.07880986057,
Northern Mariana Islands,US,2022-03-11 04:31:19,15.0979,145.6739,10326,30,,,69.0,18725.51864210068,17542.0,,0.2905287623474724,580.0,MNP,31811.25779776585,
Ohio,US,2022-03-11 04:31:19,40.3888,-82.7649,2662425,37977,,,39.0,22776.98881864301,21785722.0,,1.3976731738922223,84000039.0,USA,186376.38483715602,
Oklahoma,US,2022-03-11 04:31:19,35.5653,-96.9289,1026650,15053,,,40.0,25945.35062298915,5503034.0,,1.4662251010568352,84000040.0,USA,139071.88099179903,
Oregon,US,2022-03-11 04:31:19,44.571999999999996,-122.0709,698982,6854,,,41.0,16572.44157234081,10594054.0,,0.9805688844634054,84000041.0,USA,251178.62967747872,
Pennsylvania,US,2022-03-11 04:31:19,40.5908,-77.2098,2767631,43767,,,42.0,21618.757835208264,24472220.0,,1.5813885593852648,84000042.0,USA,191159.51435358988,
Puerto Rico,US,2022-03-11 04:31:19,18.2208,-66.5901,475813,4146,,,72.0,14898.515637377908,3865890.0,,0.8713507197155185,630.0,PRI,121047.60193055439,
Rhode Island,US,2022-03-11 04:31:19,41.6809,-71.5118,357647,3421,,,44.0,33760.63494880404,7522770.0,,0.956529762587132,84000044.0,USA,710123.3668220749,
South Carolina,US,2022-03-11 04:31:19,33.8569,-80.945,1464590,17331,,,45.0,28445.743927512773,12676113.0,,1.1833345851057293,84000045.0,USA,246199.59469490827,
South Dakota,US,2022-03-11 04:31:19,44.2998,-99.4388,236552,2848,,,46.0,26739.34250372177,1286199.0,,1.2039636105380636,84000046.0,USA,145389.2403739746,
Tennessee,US,2022-03-11 04:31:19,35.7478,-86.6923,2015425,25018,,,47.0,29500.624819341254,12590656.0,,1.2311822059326463,84000047.0,USA,184365.72270672853,
Texas,US,2022-03-11 04:31:19,31.0545,-97.5635,6659163,86197,,,48.0,22965.89298321372,46479798.0,,1.2944119253425694,84000048.0,USA,160297.93335129222,
Utah,US,2022-03-11 04:31:19,40.15,-111.8624,925275,4518,,,49.0,28861.10797458981,5875341.0,,0.4882872659479614,84000049.0,USA,183263.19309236112,
Vermont,US,2022-03-11 04:31:19,44.0459,-72.7107,113762,608,,,50.0,18231.41113064493,3403329.0,,0.5344491130606002,84000050.0,USA,545414.9031473311,
Virgin Islands,US,2022-03-11 04:31:19,18.3358,-64.8963,15449,109,,,78.0,14402.244844688072,339163.0,,0.7055472846138908,850.0,VIR,316182.8317858075,
Virginia,US,2022-03-11 04:31:19,37.7693,-78.17,1651940,19165,,,51.0,19353.714753607837,12905270.0,,1.1601510950760923,84000051.0,USA,151194.90683577643,
Washington,US,2022-03-11 04:31:19,47.4009,-121.4905,1434783,12133,,,53.0,18841.80119142843,9958651.0,,0.8456331027061235,84000053.0,USA,130778.60713210286,
West Virginia,US,2022-03-11 04:31:19,38.4912,-80.9545,494406,6544,,,54.0,27587.35751029352,5882172.0,,1.3236085322589126,84000054.0,USA,328219.2811192385,
Wisconsin,US,2022-03-11 04:31:19,44.2685,-89.6165,1577169,13662,,,55.0,27087.795241646363,,,0.8662356412026866,84000055.0,USA,,
Wyoming,US,2022-03-11 04:31:19,42.756,-107.3025,155686,1749,,,56.0,26899.970454023176,1372941.0,,1.1234150790694089,84000056.0,USA,237221.5378076194,
